ID,Label,Workclass,Education,Marital-status,Occupation,Relationship,Race,Sex,Native-country
CLI2253,>50K,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,China
CLI2254,<=50K,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States
CLI2255,<=50K,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,United-States
CLI2256,<=50K,?,Assoc-voc,Married-civ-spouse,?,Husband,White,Male,United-States
CLI2257,<=50K,Local-gov,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,United-States
CLI2258,<=50K,Private,Some-college,Never-married,Protective-serv,Unmarried,Black,Female,United-States
CLI2259,<=50K,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,Italy
CLI2260,<=50K,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,Guatemala
CLI2261,<=50K,Self-emp-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
CLI2262,>50K,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
CLI2263,<=50K,Local-gov,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,United-States
CLI2264,<=50K,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
CLI2265,<=50K,Self-emp-not-inc,9th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
CLI2266,<=50K,?,HS-grad,Never-married,?,Unmarried,Black,Female,United-States
CLI2267,<=50K,Private,Some-college,Widowed,Prof-specialty,Not-in-family,White,Female,United-States
CLI2268,<=50K,Private,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Female,Italy
CLI2269,<=50K,Private,Some-college,Divorced,Tech-support,Not-in-family,White,Female,United-States
CLI2270,<=50K,Private,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States
CLI2271,<=50K,Federal-gov,Some-college,Divorced,Adm-clerical,Other-relative,Black,Female,United-States
CLI2272,<=50K,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,United-States
CLI2273,<=50K,Private,Some-college,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,Dominican-Republic
CLI2274,<=50K,Private,Some-college,Never-married,Machine-op-inspct,Own-child,White,Male,United-States
CLI2275,<=50K,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States
CLI2276,<=50K,?,HS-grad,Never-married,?,Own-child,White,Male,United-States
CLI2277,<=50K,Private,Bachelors,Never-married,Machine-op-inspct,Not-in-family,White,Female,United-States
CLI2278,<=50K,Private,HS-grad,Divorced,Exec-managerial,Other-relative,White,Female,United-States
CLI2279,>50K,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
CLI2280,<=50K,Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States
CLI2281,<=50K,Private,7th-8th,Married-civ-spouse,Other-service,Wife,White,Female,United-States
CLI2282,<=50K,Private,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Female,United-States
CLI2283,>50K,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States
CLI2284,<=50K,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States
CLI2285,<=50K,Private,10th,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States
CLI2286,<=50K,Private,11th,Married-civ-spouse,Other-service,Husband,Black,Male,United-States
CLI2287,>50K,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,United-States
CLI2288,<=50K,Private,Some-college,Never-married,Handlers-cleaners,Own-child,Black,Male,Germany
CLI2289,>50K,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States
CLI2290,>50K,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
CLI2291,<=50K,Self-emp-inc,HS-grad,Never-married,Transport-moving,Own-child,White,Male,United-States
CLI2292,<=50K,Private,1st-4th,Married-civ-spouse,Other-service,Husband,White,Male,Mexico
CLI2293,>50K,Private,Bachelors,Never-married,Transport-moving,Not-in-family,White,Male,United-States
CLI2294,<=50K,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States
CLI2295,<=50K,Private,7th-8th,Divorced,Exec-managerial,Not-in-family,White,Male,United-States
CLI2296,>50K,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States
CLI2297,<=50K,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,Male,United-States
CLI2298,<=50K,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,United-States
CLI2299,<=50K,Private,Some-college,Never-married,Sales,Own-child,White,Female,United-States
CLI2300,<=50K,Self-emp-not-inc,Some-college,Never-married,Craft-repair,Not-in-family,White,Female,United-States
CLI2301,<=50K,Self-emp-not-inc,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
CLI2302,<=50K,Private,Some-college,Divorced,Adm-clerical,Not-in-family,Black,Female,United-States
CLI2303,<=50K,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,United-States
CLI2304,<=50K,Private,HS-grad,Separated,Adm-clerical,Unmarried,White,Female,United-States
CLI2305,>50K,Private,12th,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States
CLI2306,<=50K,Private,Assoc-acdm,Never-married,Adm-clerical,Unmarried,Black,Female,Jamaica
CLI2307,<=50K,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,United-States
CLI2308,>50K,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Female,United-States
CLI2309,>50K,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
CLI2310,<=50K,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
CLI2311,<=50K,Private,Some-college,Married-civ-spouse,Sales,Other-relative,White,Female,United-States
CLI2312,<=50K,?,Some-college,Never-married,?,Own-child,White,Male,United-States
CLI2313,<=50K,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,United-States
CLI2314,<=50K,Private,Some-college,Never-married,Sales,Not-in-family,White,Female,United-States
CLI2315,<=50K,Private,Some-college,Never-married,Sales,Own-child,White,Female,United-States
CLI2316,<=50K,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States
CLI2317,>50K,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
CLI2318,>50K,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,United-States
CLI2319,<=50K,Private,Some-college,Never-married,Other-service,Own-child,Black,Female,United-States
CLI2320,>50K,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States
CLI2321,>50K,Private,Masters,Divorced,Sales,Not-in-family,White,Female,United-States
CLI2322,>50K,Private,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Male,United-States
CLI2323,<=50K,Private,Assoc-acdm,Never-married,Prof-specialty,Other-relative,Asian-Pac-Islander,Female,Philippines
CLI2324,<=50K,Private,Bachelors,Never-married,Tech-support,Not-in-family,White,Female,United-States
CLI2325,<=50K,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
CLI2326,<=50K,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Female,United-States
CLI2327,>50K,Self-emp-not-inc,Masters,Divorced,Prof-specialty,Not-in-family,White,Male,United-States
CLI2328,<=50K,Private,Some-college,Never-married,Priv-house-serv,Not-in-family,White,Female,United-States
CLI2329,<=50K,Private,HS-grad,Widowed,Farming-fishing,Not-in-family,White,Male,United-States
CLI2330,<=50K,Local-gov,Masters,Widowed,Prof-specialty,Unmarried,White,Female,United-States
CLI2331,<=50K,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,United-States
CLI2332,<=50K,Private,11th,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
CLI2333,<=50K,?,Assoc-acdm,Married-AF-spouse,?,Wife,White,Female,United-States
CLI2334,<=50K,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
CLI2335,>50K,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
CLI2336,>50K,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,United-States
CLI2337,>50K,Federal-gov,Assoc-voc,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States
CLI2338,<=50K,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
CLI2339,<=50K,Private,Some-college,Never-married,Other-service,Own-child,White,Female,United-States
CLI2340,>50K,Private,Assoc-voc,Married-civ-spouse,Tech-support,Husband,White,Male,United-States
CLI2341,<=50K,Private,HS-grad,Married-civ-spouse,Other-service,Husband,Black,Male,United-States
CLI2342,>50K,Local-gov,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
CLI2343,<=50K,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,United-States
CLI2344,<=50K,Private,Some-college,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,Taiwan
CLI2345,>50K,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States
CLI2346,<=50K,?,11th,Never-married,?,Own-child,White,Female,United-States
CLI2347,>50K,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
CLI2348,>50K,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States
CLI2349,<=50K,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
CLI2350,<=50K,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States
CLI2351,>50K,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States
CLI2352,>50K,State-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
CLI2353,<=50K,Private,HS-grad,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,Vietnam
CLI2354,<=50K,?,Bachelors,Married-civ-spouse,?,Not-in-family,Other,Female,Mexico
CLI2355,<=50K,Private,1st-4th,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States
CLI2356,<=50K,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States
CLI2357,>50K,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
CLI2358,>50K,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States
CLI2359,<=50K,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,United-States
CLI2360,<=50K,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,United-States
CLI2361,<=50K,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States
CLI2362,<=50K,?,Bachelors,Never-married,?,Not-in-family,White,Male,United-States
CLI2363,<=50K,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States
CLI2364,>50K,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States
CLI2365,>50K,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
CLI2366,<=50K,Private,HS-grad,Never-married,Other-service,Not-in-family,Other,Female,United-States
CLI2367,>50K,Local-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Black,Male,United-States
CLI2368,>50K,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States
CLI2369,<=50K,?,5th-6th,Married-civ-spouse,?,Husband,White,Male,Mexico
CLI2370,>50K,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States
CLI2371,<=50K,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,United-States
CLI2372,<=50K,Private,Some-college,Never-married,Machine-op-inspct,Own-child,White,Male,United-States
CLI2373,<=50K,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
CLI2374,>50K,Local-gov,Bachelors,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,United-States
CLI2375,<=50K,Private,Bachelors,Divorced,Priv-house-serv,Not-in-family,White,Female,?
CLI2376,>50K,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States
CLI2377,<=50K,Private,Some-college,Divorced,Other-service,Unmarried,White,Female,?
CLI2378,<=50K,Private,HS-grad,Never-married,Prof-specialty,Own-child,White,Female,United-States
CLI2379,<=50K,Private,5th-6th,Never-married,Craft-repair,Not-in-family,White,Male,Mexico
CLI2380,<=50K,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,United-States
CLI2381,<=50K,Self-emp-inc,Some-college,Never-married,Exec-managerial,Not-in-family,White,Male,United-States
CLI2382,<=50K,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,United-States
CLI2383,<=50K,Private,11th,Never-married,Sales,Own-child,White,Female,United-States
CLI2384,>50K,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
CLI2385,>50K,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
CLI2386,<=50K,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
CLI2387,<=50K,Private,Some-college,Never-married,Tech-support,Not-in-family,White,Female,United-States
CLI2388,<=50K,Private,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Male,United-States
CLI2389,<=50K,Private,HS-grad,Married-civ-spouse,Other-service,Husband,Black,Male,Haiti
CLI2390,<=50K,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,United-States
CLI2391,<=50K,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,United-States
CLI2392,<=50K,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Own-child,White,Male,United-States
CLI2393,<=50K,Private,HS-grad,Never-married,Adm-clerical,Other-relative,White,Female,United-States
CLI2394,<=50K,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States
CLI2395,<=50K,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States
CLI2396,<=50K,Private,Some-college,Never-married,Tech-support,Not-in-family,White,Female,United-States
CLI2397,<=50K,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
CLI2398,<=50K,Self-emp-not-inc,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,United-States
CLI2399,<=50K,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States
CLI2400,<=50K,Local-gov,HS-grad,Widowed,Other-service,Not-in-family,White,Female,United-States
CLI2401,>50K,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
CLI2402,<=50K,?,HS-grad,Widowed,?,Unmarried,White,Female,United-States
CLI2403,<=50K,?,HS-grad,Married-civ-spouse,?,Husband,White,Male,United-States
CLI2404,<=50K,Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States
CLI2405,<=50K,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,United-States
CLI2406,<=50K,Private,HS-grad,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,United-States
CLI2407,<=50K,Private,Bachelors,Divorced,Handlers-cleaners,Own-child,Black,Male,United-States
CLI2408,<=50K,Private,Some-college,Never-married,Other-service,Own-child,White,Female,United-States
CLI2409,<=50K,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,United-States
CLI2410,<=50K,Private,Some-college,Never-married,Sales,Own-child,White,Male,United-States
CLI2411,>50K,Federal-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
CLI2412,<=50K,Private,Assoc-acdm,Never-married,Adm-clerical,Own-child,White,Female,United-States
CLI2413,<=50K,Private,12th,Never-married,Protective-serv,Own-child,Black,Male,United-States
CLI2414,<=50K,Private,7th-8th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,Mexico
CLI2415,<=50K,Self-emp-not-inc,1st-4th,Never-married,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Male,United-States
CLI2416,<=50K,Local-gov,Some-college,Divorced,Exec-managerial,Unmarried,White,Female,United-States
CLI2417,<=50K,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,United-States
CLI2418,<=50K,Private,Assoc-acdm,Never-married,Sales,Own-child,White,Female,United-States
CLI2419,<=50K,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
CLI2420,<=50K,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
CLI2421,<=50K,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
CLI2422,<=50K,Private,9th,Divorced,Handlers-cleaners,Not-in-family,White,Male,United-States
CLI2423,>50K,Private,9th,Married-civ-spouse,Sales,Own-child,White,Male,United-States
CLI2424,<=50K,?,Assoc-acdm,Never-married,?,Own-child,Asian-Pac-Islander,Male,Philippines
CLI2425,<=50K,Private,Masters,Never-married,Exec-managerial,Unmarried,White,Female,United-States
CLI2426,<=50K,Private,HS-grad,Never-married,Sales,Own-child,Black,Female,United-States
CLI2427,<=50K,Private,10th,Never-married,Tech-support,Own-child,White,Male,United-States
CLI2428,<=50K,Private,HS-grad,Widowed,Other-service,Unmarried,White,Female,United-States
CLI2429,<=50K,Private,Assoc-acdm,Never-married,Sales,Own-child,Black,Female,United-States
CLI2430,<=50K,Self-emp-not-inc,Masters,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,United-States
CLI2431,<=50K,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Male,Yugoslavia
CLI2432,>50K,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
CLI2433,<=50K,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States
CLI2434,<=50K,Self-emp-not-inc,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
CLI2435,<=50K,?,Assoc-acdm,Never-married,?,Unmarried,White,Male,United-States
CLI2436,<=50K,Private,11th,Never-married,Machine-op-inspct,Not-in-family,White,Male,United-States
CLI2437,<=50K,Private,11th,Never-married,Sales,Own-child,White,Female,United-States
